,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
801,Casa de los babys,2003,R,01 Jan 2004,95 min,Drama,John Sayles,John Sayles,"Angelina Peláez, Lizzie Curry Martinez, Vanessa Martinez, Amanda Álvarez","The film was made in Acapulco, Mexico. Six women -- dreamy Eileen, abrasive Nan, athletic Skipper, brusque Leslie, vivacious Jennifer and patient Gayle -- are staying at a hotel in Latin America, run by Señora Muñoz. Fed up with the long delays of the adoption system in the United States, they are passing the days waiting to adopt local children to bring back home with them.","English, Spanish","USA, Mexico",1 nomination.,https://m.media-amazon.com/images/M/MV5BMTM0MzI0Mjk5MV5BMl5BanBnXkFtZTcwMjc5MDYyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.4,"2,034",tt0303830,movie,27 Sep 2016,"$478,031",Blue Magic Pictures,N/A,True
802,Spies Like Us,1985,PG,06 Dec 1985,102 min,"Adventure, Comedy",John Landis,"Dan Aykroyd (story), Dave Thomas (story), Dan Aykroyd (screenplay), Lowell Ganz (screenplay), Babaloo Mandel (screenplay)","Mark Stewart, Sean Daniel, Bruce Davison, William Prince","Two low-level government employees, Emmitt Fitz-Hume (played by Chevy Chase) and Austin Milbarge (Dan Aykroyd), are chosen for a top-secret CIA mission. They are unsuitable as CIA agents but are deliberately chosen for this reason, as their mission is a decoy one and they are expendable. After being fast-tracked through training they are parachuted into Pakistan where all manner of adventures await them.","English, Russian",USA,N/A,https://m.media-amazon.com/images/M/MV5BYWE0NmZiNDktODFjMi00NzA4LWI2ZTEtN2M2OWU5ZDQ5YzBhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22,6.4,"44,994",tt0090056,movie,15 Aug 2008,"$60,088,980",Warner Bros.,N/A,True
803,Executive Decision,1996,R,15 Mar 1996,133 min,"Action, Adventure, Thriller",Stuart Baird,"Jim Thomas, John Thomas","Kurt Russell, Steven Seagal, Halle Berry, John Leguizamo","Terrorists take over a 747 bound from Athens to Washington D.C., supposedly to effect the release of their leader. Intelligence expert David Grant suspects another reason and convinces the military that the 'plane should not be allowed to enter U.S. airspace. An assault mission is devised, using a specially equipped 'plane designed for mid-air crew transfers, and Grant finds himself aboard the 747 with a team of military anti-terrorists who have to defuse a bomb and overpower the terrorists.","English, Arabic",USA,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjgwNzA4MjQtMTQwOC00OWY0LTkwOGYtNWQxYTQ3ZmEzZjY5L2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.4,"51,735",tt0116253,movie,01 Sep 2008,"$56,569,216","Warner Bros., Silver Pictures",N/A,True
804,Black Widow,1987,R,06 Feb 1987,102 min,"Crime, Drama, Thriller",Bob Rafelson,Ronald Bass,"Debra Winger, Theresa Russell, Sami Frey, Dennis Hopper","Catherine is a black widow. ""She mates and then she kills"". Black Widow is the story of a lady (Catherine) who marries lonely millionaires, waits until they've changed their will to leave all to their beloved wives and then murders them to inherit the fortune. With each man Catherine marries, she changes her appearance to suit the mans personality. Only there's one problem. Alexandra is a smart cookie and has found a link between these unexplained mysterious deaths and the partners wives. But now her only problem is proving that a killer is on the loose and saving herself from the deadly Black Widow.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BN2EyMDIyYWItNWI0MC00ODZmLWJlYTAtNDhmOTU0YWZmNWJlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.4,"8,779",tt0090738,movie,10 Aug 2016,"$25,205,460",Twentieth Century Fox,N/A,True
805,Rare Birds,2001,R,18 Jul 2003,99 min,"Comedy, Drama, Mystery, Romance",Sturla Gunnarsson,"Edward Riche (novel), Edward Riche (screenplay)","William Hurt, Andy Jones, Molly Parker, Vicky Hynes","Dave is down. His wife lives in Washington, D.C.; his restaurant, the Auk, in an out-of-the-way Newfoundland inlet, is a bust; a drink is rarely out of reach. An odd-duck of a neighbor, Phonce, who has found ten kilos of cocaine and wants Dave's help selling it, contrives to keep Dave in town by faking and reporting the sighting of a rare bird. Soon birders descend from everywhere, and the restaurant is a success. Dave is snorting the cocaine and falling for a young visitor who helps him out at the Auk, Phonce is launching his recreational submarine, and various men who don't look like birders are poking about. When the chickens come home to roost, will Dave and Phonse have a Plan B?",English,Canada,6 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTU1ODU5NDAxMl5BMl5BanBnXkFtZTgwNDAwNjgwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.4,"1,576",tt0295552,movie,23 Nov 2016,N/A,"Pope Productions, Big Pictures Entertainment, Rare Productions Ltd. [ca]",N/A,True
806,The Boys Next Door,1985,R,01 Oct 1985,91 min,"Crime, Drama, Thriller",Penelope Spheeris,"Glen Morgan, James Wong","Maxwell Caulfield, Charlie Sheen, Patti D'Arbanville, Christopher McDonald","Roy and Bo leave their small California town the weekend after graduation for a short road trip to Los Angeles. Soon, they find themselves lashing out and leaving a trail of bodies behind them. The violence escalates throughout.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTY4YTc2OTctYjMyNi00NDcxLWJiMDUtMzc2NmNjOTgwZjczXkEyXkFqcGdeQXVyMTI1MjU3NTcz._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.4,"2,677",tt0090770,movie,14 Jan 2015,N/A,Republic Entertainment International,N/A,True
807,Smooth Talk,1985,PG-13,17 Nov 1985,92 min,"Drama, Romance, Thriller",Joyce Chopra,"Joyce Carol Oates (based on ""Where Are You Going,  Where Have You Been"" by), Tom Cole (screenplay by)","Treat Williams, Laura Dern, Mary Kay Place, Margaret Welsh","Free-spirited fifteen-year-old Connie Wyatt may be too young to drive, but she's already driving the boys crazy. Her suspicious mother wants to keep her safely at home, but Connie would rather while away the languid summer days hanging out with her friends and flirting with boys at the local burger stand. But when she flirts with a handsome and dangerous stranger named Arnold Friend, she must prepare herself for the frightening and traumatic consequences. Based on the short story ""Where Are You Going, Where Have You Been?"" by Joyce Carol Oates.",English,"UK, USA",3 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTQzMWE0MWMtNzM0Yi00Y2YxLTlkNGMtOTk2YTMwMDI3MjI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,6.4,"2,095",tt0090037,movie,07 Dec 2004,"$16,785",N/A,N/A,True
808,Eight Miles High,2007,Unrated,01 Feb 2007,114 min,"Biography, Comedy, Drama",Akiz,"Olaf Kraemer (screenplay), Akiz (screenplay), Claus Peter Hant (story), Dagmar Benke (story), Olaf Kraemer (book), Martin Ritzenhoff (screenplay contributor), Uschi Obermaier (based on autobiography)","Natalia Avelon, Matthias Schweighöfer, David Scheller, Friederike Kempter","Achim Bornhak's movie focuses on the restless life of Uschi Obermaier, the icon of the 1968 movement in Germany and groupie. At the age of 16, Uschi is bored by her job in a photo lab, but soon becomes the ""it girl"" of Munich's club scene. When she gets to know Rainer Langhans, they move to Berlin and live in ""Kommune 1"", the first politically-motivated commune in Germany. While the other occupants claim she isn't political enough, Uschi just wants to have fun, works as fashion model and leads international music stars in temptation...","German, English, Italian",Germany,2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BZDMyOTVkNGQtYjBjOC00YTg3LThkNmEtNDVmNWU5ODUwYzAxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32,6.5,"2,776",tt0764639,movie,20 May 2017,"$2,616","On the Road, Babelsberg Film GmbH, Studio Babelsberg, Bioskop Film",N/A,True
809,Levity,2003,R,29 Aug 2003,100 min,"Crime, Drama",Ed Solomon,Ed Solomon,"Billy Bob Thornton, Morgan Freeman, Holly Hunter, Kirsten Dunst","The film philosophical approach at redemption. The protagonist Manual Jordan has gotten parole from a life sentence for the murder of Abner Easley, and returns to the city he lived in to try to seek redemption. He ends up living and working at a community house run by a preacher, Miles Evans. The film is equipped with beautiful voice-overs about the meaning of life and different philosophies for getting redeemed. Manual also becomes friends with Adele Easley, his victims sister, in an attempt to make up for what he did. While working at the home he has interactions with Sofia Mellinger, the druggie daughter of a famous singer, struggling with the lack of adult guidance in her life.",English,"USA, France",1 win.,https://m.media-amazon.com/images/M/MV5BZjIwZWNlOWYtNzAzNy00Y2YwLTkzY2QtMDBhODEwNWE4MzBlXkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.4,"6,228",tt0304328,movie,02 Aug 2018,"$209,695",Sony Pictures Classics,N/A,True
810,Miles Ahead,2015,R,22 Apr 2016,100 min,"Biography, Drama, Music, Romance",Don Cheadle,"Steven Baigelman (screenplay), Don Cheadle (screenplay), Steven Baigelman (story), Don Cheadle (story), Stephen J. Rivele (story), Christopher Wilkinson (story)","Don Cheadle, Ewan McGregor, Emayatzy Corinealdi, LaKeith Stanfield",An exploration of the life and music of Miles Davis.,English,USA,1 win & 14 nominations.,https://m.media-amazon.com/images/M/MV5BYTU5NDRjNmItZGZlMi00ZjJiLTk5YzAtZmY1ZDc4ZGZhMjFhXkEyXkFqcGdeQXVyNTM0OTY0NTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.4,"9,453",tt0790770,movie,N/A,"$2,610,896",N/A,N/A,True
811,The Personal History of David Copperfield,2019,PG,28 Aug 2020,119 min,"Comedy, Drama",Armando Iannucci,"Simon Blackwell (screenplay by), Charles Dickens (novel), Armando Iannucci (screenplay)","Fisayo Akinade, Nikki Amuka-Bird, Albie Atkinson, Aneurin Barnard",A modern take on Charles Dickens's classic tale of a young orphan who is able to triumph over many obstacles.,"English, French","UK, USA",Nominated for 1 Golden Globe. Another 15 wins & 29 nominations.,https://m.media-amazon.com/images/M/MV5BMjdhZmUxZTMtOWRmZS00ZmY0LTgxMzMtZjRjZDg2MTExY2IyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,6.4,"14,792",tt6439020,movie,17 Nov 2020,"$1,876,298","Film 4, FilmNation Entertainment",N/A,True
812,Crimes of the Heart,1986,PG-13,23 Jan 1987,105 min,"Comedy, Drama",Bruce Beresford,"Beth Henley (screenplay), Beth Henley (play)","Diane Keaton, Jessica Lange, Sissy Spacek, Sam Shepard","Three sisters with quite different personalities and lives reunite when the youngest of them, Babe, has just shot her husband. The oldest sister, Lenny, takes care of their grandfather and is turning into an old maid, while Meg, who tries to make it in Hollywood as a singer/actress, has had a wild life filled with many men. Their reunion causes much joy, but also many tensions.",English,USA,Nominated for 3 Oscars. Another 3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BYWI5NTAyYjctYjM5Mi00MTJhLThiMGItN2I1NmY3NDJkYzJmXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.4,"3,763",tt0090886,movie,07 Nov 2016,"$22,905,522",De Laurentiis,N/A,True
813,Mamma Mia!,2008,PG-13,18 Jul 2008,108 min,"Comedy, Musical, Romance",Phyllida Lloyd,"Catherine Johnson (screenplay), Catherine Johnson (musical book)","Amanda Seyfried, Stellan Skarsgård, Pierce Brosnan, Nancy Baldwin","Set on a colorful Greek island, the plot serves as a background for a wealth of ABBA songs. A young woman about to be married discovers that any one of three men could be her father. She invites all three to the wedding without telling her mother, Donna, who was once the lead singer of Donna and the Dynamos. In the meantime, Donna has invited her backup singers, Rosie and Tanya.","English, Greek","USA, UK, Germany",15 wins & 25 nominations.,https://m.media-amazon.com/images/M/MV5BMTA2MDU0MjM0MzReQTJeQWpwZ15BbWU3MDYwNzgwNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.4,"220,729",tt0795421,movie,02 Jan 2014,"$144,169,664","Playtone Productions, Littlestar",N/A,True
814,ARQ,2016,TV-MA,16 Sep 2016,88 min,"Action, Sci-Fi, Thriller",Tony Elliott,Tony Elliott,"Robbie Amell, Rachael Taylor, Shaun Benson, Gray Powell","Trapped in a lab and stuck in a time loop, a disoriented couple fends off masked raiders while harboring a new energy source that could save humanity.",English,"Canada, USA",1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjAxODQ2MzkyMV5BMl5BanBnXkFtZTgwNjU3MTE5OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}]",N/A,6.4,"35,878",tt5640450,movie,04 Apr 2017,N/A,N/A,N/A,True
815,Cake,2014,R,23 Jan 2015,102 min,Drama,Daniel Barnz,Patrick Tobin (screenplay),"Jennifer Aniston, Adriana Barraza, Anna Kendrick, Sam Worthington","The acerbic, hilarious Claire Bennett becomes fascinated by the suicide of a woman in her chronic pain support group. As she uncovers the details of Nina's suicide and develops a poignant relationship with Nina's husband, she also grapples with her own, very raw personal tragedy.","English, Spanish",USA,Nominated for 1 Golden Globe. Another 5 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMmE2ZTQ5NTUtMzM2NS00YTIxLWEyMDQtMjBiMGNmODgwN2U5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.4,"35,611",tt3442006,movie,19 Nov 2015,"$1,951,776","Cinelou Films, We&#39;re Not Brothers, Echo Films",N/A,True
816,What's the Matter with Helen?,1971,R,13 Apr 1972,101 min,"Crime, Musical, Mystery, Thriller",Curtis Harrington,Henry Farrell,"Debbie Reynolds, Shelley Winters, Dennis Weaver, Micheál MacLiammóir","Set in the 30s, Helen and Adelle are two women whose sons commit a gruesome murder. After their conviction, they move to Hollywood change their names and open a dance school for girls. Adelle is looking for a good life and when one of the parents of her students who is wealthy takes a liking to her she thinks she's got it made. Helen thinks that someone who blames them for what their sons did is stalking them. But Adelle thinks it's all in her mind.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjQzMzhmZTYtNDBhZS00YjdmLTk0NzUtZjgzZWMyMTQwOTA5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}]",N/A,6.4,"1,640",tt0067975,movie,05 Sep 2006,N/A,Filmways Pictures,N/A,True
