,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
792,The Secret: Dare to Dream,2020,PG,31 Jul 2020,107 min,"Drama, Romance",Andy Tennant,"Bekah Brunstetter (screenplay by), Andy Tennant (screenplay by), Rick Parks (screenplay by), Bekah Brunstetter (story by), Rhonda Byrne (based upon the book ""The Secret"" by)","Katie Holmes, Josh Lucas, Celia Weston, Jerry O'Connell","A feature film adaptation of the self-help book, 'The Secret', which focuses on the power of positive thinking.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMzVhNWI5NzctNWU0MS00YzI4LThkY2QtMmE2NTVkYzI3YTI5XkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32,6.5,"10,397",tt4411584,movie,31 Jul 2020,N/A,"Shine Box Media Group, Illumination Productions, TRI G, Covert Media, Savvy Media Holdings, Robert Cort Productions",N/A,True
793,The Black Shield of Falworth,1954,Approved,02 Sep 1954,99 min,"Adventure, History, Romance",Rudolph Maté,"Oscar Brodney (screenplay), Howard Pyle (novel)","Tony Curtis, Janet Leigh, David Farrar, Barbara Rush","Technicolor and tights. In the days of King Henry IV, stalwart young Myles of Crisby Dale, and his sister Meg, have been raised as peasants, without any knowledge of their father's true identity. They are sent Mackworth Castle by their foster father with a letter to Lord Mackworth, urging him to take in Myles and Meg as wards. There, Myles is smitten with Mackworth's daughter, Lady Anne, incurs the enmity of the chief knight-in-training, and is assigned by Lord Mackworth to train for knighthood, himself so that he may claim his birthright and assist Mackworth and the stalwart Prince Hal in defeating the evil Duke of Alban, who plots to usurp King Henry's throne.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNzc1NmI5MTktYzY4Ni00MDBlLThlNjAtZGU1YWU4YTg5MDFlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}]",N/A,6.5,"1,590",tt0046789,movie,11 Sep 2015,N/A,Universal/Universal Int,N/A,True
794,Crimson Peak,2015,R,16 Oct 2015,119 min,"Drama, Fantasy, Horror, Mystery, Thriller",Guillermo del Toro,"Guillermo del Toro, Matthew Robbins","Mia Wasikowska, Jessica Chastain, Tom Hiddleston, Charlie Hunnam","Edith Cushing's mother died when she was young but watches over her. Brought up in the Victorian Era she strives to be more than just a woman of marriageable age. She becomes enamored with Thomas Sharpe, a mysterious stranger. After a series of meetings and incidents she marries Thomas and comes to live with him and his sister, Lady Lucille Sharpe, far away from everything she has known. The naive girl soon comes to realize not everything is as it appears as ghosts of the past quite literally come out of the woodwork. This movie is more about mystery and suspense than gore.",English,"Canada, USA, Mexico",6 wins & 42 nominations.,https://m.media-amazon.com/images/M/MV5BZmNkYzk3YjItOTMwYy00ZWViLWIxMTUtZDJiZmY0ZWExYjVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.5,"133,775",tt2554274,movie,06 Sep 2016,"$31,090,320","Legendary Pictures, DDY",N/A,True
795,Mandy,2018,Not Rated,14 Sep 2018,121 min,"Horror, Mystery, Thriller",Panos Cosmatos,"Panos Cosmatos, Aaron Stewart-Ahn, Panos Cosmatos (story by), Casper Kelly","Nicolas Cage, Andrea Riseborough, Linus Roache, Ned Dennehy","The enchanted lives of a couple in a secluded forest are brutally shattered by a nightmarish hippie cult and their demon-biker henchmen, propelling a man into a spiraling, surreal rampage of vengeance.",English,"UK, Belgium, France, USA",12 wins & 41 nominations.,https://m.media-amazon.com/images/M/MV5BMjk1MjhmZWQtNzU3OC00NDE4LThlODQtNTdhZGM4M2E3MWZkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,6.5,"66,259",tt6998518,movie,14 Sep 2018,"$1,233,694","SpectreVision, Company X, XYZ Films",N/A,True
796,Secret Agent,1936,Not Rated,15 Jun 1936,86 min,"Mystery, Thriller",Alfred Hitchcock,"Campbell Dixon (play), W. Somerset Maugham (novel), Charles Bennett (screenplay), Ian Hay (dialogue), Jesse Lasky Jr. (additional dialogue)","Madeleine Carroll, Peter Lorre, John Gielgud, Robert Young","During the first world war, novelist Edgar Brodie is sent to Switzerland by the Intelligence Service. He has to kill a German agent. During the mission he meets a fake general first and then Elsa Carrington who helps him in his duty.","English, German, French",UK,1 win.,https://m.media-amazon.com/images/M/MV5BNjc5ODdkMmEtNjc4Mi00NTRjLThjNTAtOGY5MmU4YzU0Njg3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",N/A,6.5,"7,879",tt0028231,movie,19 Jan 2017,N/A,Gaumont British Picture Corporation Ltd.,N/A,True
797,The Kentucky Fried Movie,1977,R,04 Nov 1978,83 min,Comedy,John Landis,"David Zucker, Jim Abrahams, Jerry Zucker","Marilyn Joi, Saul Kahan, David Zucker, Marcy Goldman","Madcap spoof, a collection of comedy skits includes the Kung-Fu parody, ""A Fistful Of Yen"" and ""Catholic School Girls In Trouble."" Enjoy the future of movie-going with the ""Feel-A-Round"" theater experience. See a notable and highly respected actor as the clumsiest waiter in motion picture history. Watch such character as Cleopatra Schwartz and Big Jim Slade tickle your funny bone until it has to be removed surgically!","English, Korean",USA,N/A,https://m.media-amazon.com/images/M/MV5BOGRjZTJiMjYtNjkyZS00NTgwLWI3ODAtMDRlODdkMjQ2YjY3XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.5,"17,372",tt0076257,movie,10 Aug 2016,N/A,KFM Films,N/A,True
798,Two Weeks in Another Town,1962,Approved,01 Sep 1962,107 min,Drama,Vincente Minnelli,"Charles Schnee (screenplay), Irwin Shaw (novel)","Kirk Douglas, Edward G. Robinson, Cyd Charisse, George Hamilton","Former film star Jack Andreus is released from a sanitarium where he has lived for the previous three years, suffering from alcoholism, a traumatic automobile accident, and a severe mental breakdown. He's been offered two weeks of dubbing work in Rome by Maurice Kruger, his old director, who himself is near the end of his fading career and under pressure from his parsimonious Italain producer to finish his picture on time and under budget. Jack is also pressed from a manipulative ex-wife, a rising but self-destructive young star, the director's shrewish wife, and a temperamental Italian diva who requires handling with kid gloves. When the Kruger suffers a heart attack, Andrus views the opportunity as a last chance at the redemption of his personal life and professional career.","English, Italian",USA,N/A,https://m.media-amazon.com/images/M/MV5BNDdkNWViMWEtOGI1Ni00ODgxLWJmZWUtMzlhOTAzNDlhZjIwXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",N/A,6.5,"2,202",tt0056625,movie,30 Oct 2012,N/A,"Metro Goldwyn Mayer, John Houseman Productions",N/A,True
799,"Alice, Sweet Alice",1976,R,13 Nov 1976,107 min,"Crime, Drama, Horror, Mystery, Thriller",Alfred Sole,"Rosemary Ritvo (original screenplay), Alfred Sole (original screenplay)","Linda Miller, Mildred Clinton, Paula E. Sheppard, Niles McMaster","Alice Spages is a withdrawn 12 year old girl who lives with her mother, Catherine, and her younger sister, Karen. Karen gets most of the attention from her mother, and Alice is often left out of the spotlight. But when Karen is found brutally murdered in a church before her first holy communion, all suspicions are turned towards Alice. But is a twelve year old girl really capable of such savagery? As more people begin to die at the hands of a merciless killer, Alice's family and the police don't know what to believe.","English, Latin",USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BN2NhZDNjMmItM2I0Ni00NDM3LWE1YWQtZDg1MWQzYjJlMDM5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.5,"9,905",tt0076150,movie,14 Jan 2017,N/A,Harristown Funding,N/A,True
800,Internal Affairs,1990,R,12 Jan 1990,115 min,"Crime, Drama, Thriller",Mike Figgis,Henry Bean,"Richard Gere, Andy Garcia, Nancy Travis, Laurie Metcalf","Keen young Raymond Avila joins the Internal Affairs Department of the Los Angeles police. He and partner Amy Wallace are soon looking closely at the activities of cop Dennis Peck whose financial holdings start to suggest something shady. Indeed Peck is involved in any number of dubious or downright criminal activities. He is also devious, a womaniser, and a clever manipulator, and he starts to turn his attention on Avila.","English, Spanish","USA, Canada",N/A,https://m.media-amazon.com/images/M/MV5BODQwM2U3NDEtYTFkNy00MGNkLWFiMjQtYWYxMWJkNjg4MGQzXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.5,"18,155",tt0099850,movie,01 Aug 2013,"$27,734,391",Paramount Pictures,N/A,True
801,Terminator Salvation,2009,PG-13,21 May 2009,115 min,"Action, Sci-Fi",McG,"John Brancato, Michael Ferris","Christian Bale, Sam Worthington, Moon Bloodgood, Helena Bonham Carter","In 2003, in the Longview State Correctional Facility, the criminal Marcus Wright is on death row, and is convinced by the cancerous Dr. Serena Kogan to donate his body to her research and he accepts. In 2018, after an unsuccessful attack to a Skynet facility, only John Connor survives, but he discovers that Skynet is developing the powerful new model T-800. Out of the blue, Marcus appears naked and with amnesia in the location. Marcus befriends the teenager Kyle Reese and the girl Star who help him to survive the lethal machines and they travel together in a Jeep. Meanwhile the resistance discovers a signal that might turn-off the machines and John offers to test it. When Kyle is captured by a machine and brought to the Skynet headquarters, Marcus decides to help the youngster and heads to Skynet; on the way, he saves Blair Williams who suggests to him that he should meet John Connor first. But Marcus steps on a mine and is submitted to surgery, when a secret about his origins is disclosed.","English, Italian","USA, Germany, UK, Italy",2 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BODBlOTJhZjItMGRmYS00YzM1LWFmZTktOTJmNDMyZTBjMjBkXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.5,"346,297",tt0438488,movie,22 Apr 2011,"$125,322,469",Moritz Borman,N/A,True
802,Who Is Killing the Great Chefs of Europe?,1978,PG,13 Sep 1978,112 min,"Comedy, Crime, Mystery",Ted Kotcheff,"Nan Lyons (novel), Ivan Lyons (novel), Peter Stone (screenplay)","George Segal, Jacqueline Bisset, Robert Morley, Jean-Pierre Cassel","Mystery abounds when it is discovered that, one by one, the greatest Chefs in Europe are being killed. The intriguing part of the murders is that each chef is killed in the same manner that their own special dish is prepared in. Food critics and the (many) self-proclaimed greatest Chefs in Europe demand the mystery be solved.","Italian, English, French","West Germany, USA, Italy, France",Nominated for 2 Golden Globes. Another 2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZjRiY2QxMjYtODI0MS00ZTBkLWFiZjQtNzA5MTkzNmMzZjkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}]",N/A,6.5,"2,195",tt0078488,movie,21 Oct 2009,N/A,N/A,N/A,True
803,Silent Hill,2006,R,21 Apr 2006,125 min,"Horror, Mystery",Christophe Gans,Roger Avary,"Radha Mitchell, Sean Bean, Laurie Holden, Deborah Kara Unger","Sharon Da Silva wakes up every night screaming about ""silent hill"". Pursued by a police officer suspicious of her motives and swerving to avoid another child her adoptive mother crashes the car knocking herself unconscious. When Rose Da Silva awakens to find her adopted child is missing, she searches the fog and ash blanketed town for her beloved daughter.",English,"Canada, France",8 nominations.,https://m.media-amazon.com/images/M/MV5BOWQzNTU3NGUtNDAxMi00ZjFjLTkyYWUtYjgwZDJiMDljZWY4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,6.5,"215,684",tt0384537,movie,16 Apr 2012,"$46,982,632","TriStar Pictures, Davis Films",N/A,True
804,Under Suspicion,1991,R,28 Feb 1992,99 min,"Crime, Drama, Thriller",Simon Moore,Simon Moore,"Liam Neeson, Kenneth Cranham, Maggie O'Neill, Alan Talbot","In 1959 Brighton, disgraced cop turned private detective Tony Aaron works largely on falsifying adulteries for use as evidence in divorce cases. He involves his wife as the fictional co-respondent for painter Carlo Stasio but the pair are shot dead in the hotel room. In charge of the case is Frank, Tony's ex-partner still on the Brighton force. His most likely suspects are Angeline, Stasio's mistress who is set to inherit his house and pictures, and Tony himself, parts of whose story don't seem to add up.",English,UK,1 win.,https://m.media-amazon.com/images/M/MV5BNmI5MDkzMzYtYWJmYi00ZTU1LTg3MzktZTc1N2JkM2QxOGEzXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}]",N/A,6.5,"3,769",tt0105691,movie,02 Sep 2003,"$221,295",Revelations Entertainment,N/A,True
805,Fantastic Beasts: The Crimes of Grindelwald,2018,PG-13,16 Nov 2018,134 min,"Adventure, Family, Fantasy",David Yates,"J.K. Rowling, J.K. Rowling (based upon characters created by)","Johnny Depp, Kevin Guthrie, Carmen Ejogo, Wolf Roth","The second installment of the ""Fantastic Beasts"" series featuring the adventures of Magizoologist Newt Scamander.","English, French","UK, USA",Nominated for 2 BAFTA Film Awards. Another 3 wins & 21 nominations.,https://m.media-amazon.com/images/M/MV5BYWVlMDI5N2UtZTIyMC00NjZkLWI5Y2QtODM5NGE5MzA0NmVjXkEyXkFqcGdeQXVyNzU3NjUxMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.5,"230,547",tt4123430,movie,14 Feb 2019,"$159,555,901","Warner Bros., Heyday Films",N/A,True
806,Happily Ever After,2004,Unrated,25 Aug 2004,100 min,"Comedy, Drama, Music",Yvan Attal,Yvan Attal,"Johnny Depp, Charlotte Gainsbourg, Sébastien Vidal, Yvan Attal","What makes a marriage? Georges and Natalie argue and shout constantly; Fred, a bachelor playboy approaching 50, sleeps with many women, loving them all, living with none. Vincent, nearing 40, best friend of Georges and Fred, is married to Gabrielle and they have a son. He keeps his feelings to himself. He and Gabrielle are playful and passionate with each other, then bored and detached. Is Vincent holding back, and if so, why? A colleague accuses him of believing in romantic fairy tales. Gabrielle imagines them separated. Are the basics of life women working and men chasing skirts? Is marriage the alternative to possibilities?","Italian, French, English",France,N/A,https://m.media-amazon.com/images/M/MV5BMTIxMzEzNTk3NF5BMl5BanBnXkFtZTcwMzE4NjAzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.5,"4,845",tt0381270,movie,05 Dec 2016,N/A,N/A,N/A,True
807,Gimme Shelter,2013,PG-13,17 Oct 2013,101 min,Drama,Ron Krauss,Ron Krauss,"Brendan Fraser, Rosario Dawson, Vanessa Hudgens, Stephanie Szostak","16 year old street-wise Apple (Vanessa Hudgens) has never had an easy life. Her mother, June Bailey (Rosario Dawson), is an addict and prostitute, is verbally and physically abusive, and is grooming her daughter to follow in her footsteps. Apple knows the streets, alleys and motels like the back of her hand but wants more from her life. She possesses a tenacious, tough, indomitable spirit, and will not surrender to fate. Apple runs away from her mother and tracks down her father whom she has never known, as he was only 19 when he got Apple's mother pregnant. Apple begs her now Wall Street Broker father, Tom Fitzpatrick (Brendan Fraser), to take her in. In the few days under her father's care, she learns she's become pregnant by a kid from the streets she met on the train, who now wants nothing to do with her. She is forced to leave her father's home because of her choice to give birth to the baby she is carrying. Apple runs away again, and is eventually taken under the wing of Father McCarthy (James Earl Jones), the chaplain of the local hospital after almost getting herself killed. He offers to let Apple live at a shelter for pregnant young women run by a spiritual woman named Kathy (Ann Dowd). It is here that Apple begins to tentatively interact with the other girls who are in the same predicament as she and gradually begins to make a family for herself.",English,USA,3 wins.,https://m.media-amazon.com/images/M/MV5BMTg0MzMyMjYxMV5BMl5BanBnXkFtZTgwNDYzMTc2MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,6.5,"8,347",tt1657510,movie,21 Nov 2015,"$1,359,910",Day 28 Films,N/A,True
