,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
963,Sweet November,2001,PG-13,16 Feb 2001,119 min,"Drama, Romance",Pat O'Connor,"Herman Raucher, Paul Yurick (story), Kurt Voelker (story), Kurt Voelker (screenplay)","Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann","The story centers around a man and a woman, whose fates are intertwined and will change forever. Nelson is an avid advertiser living in San Francisco. One day, during a driving test, he meets Sara, a beautiful but seemingly eccentric woman. But, she is falsely accused of cheating and ends up failing the test because of Nelson. After getting kicked out of the exam, Sara waits for him outside and starts to insult him. However, Nelson ignores her and takes off. Then, she traces him down and shows up at his place. She promises to leave him alone only if he gives her a ride. Later that night, she asks him to live with her throughout November on the promise that his life will change for the better. He turns her down saying that he has a girlfriend. On the first day of November, after being fired and dumped on the very same day, Nelson decides to give it a try and then somehow, agrees to spend the whole month with Sara and finds himself in a desperate love affair that he will remember for the rest of his life.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMTc4NjYzNzkzNl5BMl5BanBnXkFtZTYwNjg1ODc5._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,6.7,"86,769",tt0230838,movie,01 May 2012,"$25,288,103","3 Arts Entertainment, Bel Air Entertainment, Warner Brothers",N/A,True
964,Oliver & Company,1988,G,18 Nov 1988,74 min,"Animation, Adventure, Comedy, Family, Musical",George Scribner,"Jim Cox (animation screenplay), Tim Disney (animation screenplay), James Mangold (animation screenplay), Vance Gerry (story), Mike Gabriel (story), Joe Ranft (story), Jim Mitchell (story), Chris Bailey (story), Kirk Wise (story), David Michener (story), Roger Allers (story), Gary Trousdale (story), Kevin Lima (story), Michael Cedeno (story), Peter Young (story), Leon Joosen (story), Charles Dickens (inspired by ""Oliver Twist"" by), Gerrit Graham (additional story material), Sam Graham (additional story material), Chris Hubbell (additional story material), Steve Hulett (additional story material), Danny Mann (additional story material)","Joey Lawrence, Billy Joel, Cheech Marin, Richard Mulligan","Inspired by Charles Dickens' ""Oliver Twist"". A homeless kitten named Oliver, roams the streets of New York, where he is taken in by a gang of homeless mutts who survive by stealing from others. During one of these criminal acts, Oliver meets a wealthy young girl named Jenny Foxworth. This meeting will forever change his life.",English,USA,Nominated for 1 Golden Globe. Another 1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjNiNDhjMzgtMTc2OC00OTBhLWJkYTQtYWQ3YWI4NDZlM2VjXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.7,"44,712",tt0095776,movie,13 Dec 2015,"$74,151,346",Walt Disney Productions,N/A,True
965,Porcile,1969,Not Rated,10 Oct 1969,99 min,Drama,Pier Paolo Pasolini,Pier Paolo Pasolini,"Pierre Clémenti, Jean-Pierre Léaud, Alberto Lionello, Ugo Tognazzi",A man wandering in a volcanic desert forms a band of murderous cannibals. A post-war German industrialist learns that his son is unable to make decisions or form relationships.,Italian,"Italy, France",N/A,https://m.media-amazon.com/images/M/MV5BOWY2NDY4ZmEtYWMxNy00YWRhLThhOGItYzJkMDQ0ODQ2ZDcxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}]",N/A,6.7,"3,003",tt0064828,movie,21 Oct 2019,N/A,N/A,N/A,True
966,Pete's Dragon,2016,PG,12 Aug 2016,102 min,"Action, Adventure, Comedy, Drama, Family, Fantasy",David Lowery,"David Lowery (screenplay by), Toby Halbrooks (screenplay by), Malcolm Marmorstein (based on a screenplay by), Seton I. Miller (based on a story by), S.S. Field (based on a story by)","Bryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence","Pete, a boy is found in a forest. Apparently he's been living there for six years after an accident took his parents. A ranger named Grace decides to take him in and when she asks him how he survived all by himself, he says he had a friend, Elliot, with him. He draws a picture of Elliot and it's a picture of a dragon. Grace takes the picture to her father who claims that years ago, he encountered a dragon in the forest. Grace takes Pete back to the forest and he shows them where he lives and Elliot. A man saw Elliot and when he tells about his experience and is not believed, he sets out to prove it by capturing the dragon.",English,"USA, New Zealand",3 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BNWE3MzRiMjctMzFmNy00ZmU2LWEyNTctMTcyZjUxYjVjZTE0XkEyXkFqcGdeQXVyNjcwNTE2NTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.7,"54,682",tt2788732,movie,29 Nov 2016,"$76,233,151","Walt Disney Productions, Whitaker Entertainment, Vineyard Productions",N/A,True
967,Jimmy's Hall,2014,PG-13,30 May 2014,109 min,"Biography, Drama, History",Ken Loach,Paul Laverty (screenplay),"Barry Ward, Francis Magee, Aileen Henry, Simone Kirby","1932. Jimmy Gralton is back home in the Irish countryside after ten years of forced exile in the USA. His widowed mother Alice is happy, Jimmy's friends are happy, all the young people who enjoy dancing and singing are happy. Which is not the case of Father Sheridan, the local priest, nor of the village squire, nor of Dennis O'Keefe, the chief of the fascists. The reason is simple: Jimmy is a socialist activist. So when the ""intruder"" reopens the village hall, thus enabling the villagers to gather to sing, dance, paint, study or box, they take a dim view of the whole thing. People who think and unite are difficult to manipulate, aren't they? From that moment on they will use every means possible to get rid of Jimmy and his ""dangerous"" hall.","English, Irish","UK, Ireland, France, Belgium, Japan",2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BNTk0NDk4MzIzMl5BMl5BanBnXkFtZTgwNjMwMTA5MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.7,"5,992",tt3110960,movie,08 Feb 2017,"$560,592","Wild Bunch, Sixteen Films, Why Not Productions, Element Pictures",N/A,True
968,Cowboy,1958,Approved,23 Mar 1958,92 min,Western,Delmer Daves,"Frank Harris (book), Edmund H. North (screenplay), Dalton Trumbo (screenplay)","Glenn Ford, Jack Lemmon, Anna Kashfi, Brian Donlevy","Chicago hotel clerk Frank Harris dreams of life as a cowboy, and he gets his chance when, jilted by the father of the woman he loves, he joins Tom Reece and his cattle-driving outfit. Soon, though, the tenderfoot finds out life on the range is neither what he expected nor what he's been looking for...",English,USA,Nominated for 1 Oscar. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BZDBjMWVlNGYtOGQ2ZS00ODc3LWE1ZGMtYmMxOTUxOWY5MTUyXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]",N/A,6.7,"2,760",tt0051496,movie,16 Apr 2012,N/A,Columbia Pictures Corporation,N/A,True
969,Ajeeb Daastaans,2021,TV-MA,16 Apr 2021,142 min,"Drama, Romance","Neeraj Ghaywan, Kayoze Irani, Shashank Khaitan, Raj Mehta","Neeraj Ghaywan, Shashank Khaitan, Uzma Khan, Sumit Saxena","Fatima Sana Shaikh, Jaideep Ahlawat, Nushrat Bharucha, Abhishek Banerjee",Four shorts explore the surprising ways in which unexpected catalysts inflame the uncomfortable emotions simmering under fractured relationships.,Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BNWJiZmZkMDItODAxZS00MTUxLWE0MmItNTY3YTczNzQ1ZTQ0XkEyXkFqcGdeQXVyMTI1NDAzMzM0._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"2,113",tt14091818,movie,N/A,N/A,N/A,N/A,True
970,Le Mans,1971,Approved,23 Jun 1971,106 min,"Action, Adventure, Drama, Sport",Lee H. Katzin,Harry Kleiner,"Steve McQueen, Siegfried Rauch, Elga Andersen, Ronald Leigh-Hunt","Almost in breadth and depth of a documentary, this movie depicts an auto race during the 70s on the world's hardest endurance course: Le Mans in France. The race goes over 24 hours on 14.5 kilometers of cordoned country road. Every few hours the two drivers per car alternate - but it's still a challenge for concentration and material. In the focus is the duel between the German Stahler in Ferrari 512LM and the American Delaney in Gulf Team Porsche 917. Delaney is under extraordinary pressure, because the year before he caused a severe accident, in which his friend Lisa's husband was killed.","English, French, Italian, German",USA,N/A,https://m.media-amazon.com/images/M/MV5BNDYyOGY2ZGYtZjI3Ny00YzgyLTk2YzYtNGQ0NGVkMmUwNDQxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.8,"9,634",tt0067334,movie,29 Aug 2020,N/A,"Solar Productions, Cinema Center 100 Productions",N/A,True
971,Short Night of Glass Dolls,1971,Not Rated,30 May 1972,97 min,"Horror, Mystery",Aldo Lado,"Aldo Lado, Rüdiger von Spies (additional dialogue)","Ingrid Thulin, Jean Sorel, Mario Adorf, Barbara Bach","Greg Moore, an American journalist visiting Prague with his girlfriend Mira is found dead. However, he's actually only temporarily paralyzed, but the coroner fails to realize this and proceeds to prepare him for the autopsy. While Moore awaits his doom, he tries to recollect what has happened to him. It all starts when his girl disappears. He asks his friend, a local journalist, for help. They discover that this was just the latest in a series of disappearances of young pretty girls in the area. Their investigation leads them to a strange high profile private club, whose affluent members practice odd ritualistic orgies and bizarre dark rites.",Italian,"Italy, West Germany, Yugoslavia, Czechoslovakia",N/A,https://m.media-amazon.com/images/M/MV5BZjk0YWVlZDMtYjEyNC00YmQ2LWFkZmItNjJkNzI4YzU2MzJmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}]",N/A,6.7,"2,841",tt0067384,movie,23 May 2017,N/A,"Dieter Geissler Filmproduktion, Doria G. Film",N/A,True
972,Shirin,2008,Not Rated,18 Jan 2012,92 min,Drama,Abbas Kiarostami,Farideh Golbou,"Mahnaz Afshar, Pegah Ahangarani, Taraneh Alidoosti, Kamand Amirsoleimani","A hundred and fourteen famous Iranian theater and cinema actresses and a French star: mute spectators at a theatrical representation of Khosrow and Shirin, a Persian poem from the twelfth century, put on stage by Kiarostami. The development of the text -- long a favorite in Persia and the Middle East -- remains invisible to the viewer of the film, the whole story is told by the faces of the women watching the show.",Persian,Iran,1 nomination.,https://m.media-amazon.com/images/M/MV5BZGU2N2EyZDctY2U5Ny00NjJkLWE2MDUtN2E5NmI1NjQ2ZWExXkEyXkFqcGdeQXVyNjY4ODUwNzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}]",N/A,6.7,"2,311",tt1284587,movie,17 Apr 2020,N/A,N/A,N/A,True
973,The Ugly Dachshund,1966,Not Rated,16 Feb 1966,93 min,"Comedy, Family",Norman Tokar,"Albert Aley (screenplay), G.B. Stern (book)","Dean Jones, Suzanne Pleshette, Charles Ruggles, Kelly Thordsen","Fran Garrison's all in a tizzy because her prize Dachshund, Danke, is having pups, and she has hopes of one of the pups becoming a champion. But at the vet's, her husband Mark is talked into letting Danke wet nurse a Great Dane pup that's been abandoned by his mother. And Mark wants to keep the Great Dane. But Brutus has this problem: he thinks he's a dachshund and he's too big to be a lapdog. But when Fran ridicules Brutus one too many times, Jim's got a plan to prove to everyone (and Fran) that a great Dane can be far more than just an ugly dachshund.","English, Japanese",USA,N/A,https://m.media-amazon.com/images/M/MV5BNjFiMWMzNTUtNTIxNS00YTFlLWJiNTMtNWE2OWIyY2RiMTFiXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}]",N/A,6.7,"3,721",tt0061135,movie,13 Dec 2015,"$13,516,000",Walt Disney Productions,N/A,True
974,Nymphomaniac: Vol. II,2013,Not Rated,20 Mar 2014,124 min,Drama,Lars von Trier,Lars von Trier,"Charlotte Gainsbourg, Stellan Skarsgård, Stacy Martin, Shia LaBeouf","Joe continues to tell to Seligman the story of her life. Joe lives with Jerôme and their son Marcel and out of the blue, she loses sexual sensation in intercourse. Joe seeks kinky sex, perversions and sadomasochism expecting to retrieve her sex drive. Jerôme leaves home with Marcel and gives his son to a foster house for adoption. Then Joe is sent to therapy by her gynecologist but she does not admit that she is addicted to sex. Meanwhile Seligman tells Joe that he is virgin and helps her to understand her actions. Joe believes that Seligman is her friend, but is he?",English,"Denmark, Germany, Belgium, UK, France, Sweden",14 wins & 28 nominations.,https://m.media-amazon.com/images/M/MV5BODU2OTljNGYtNjIwMC00ZWIwLWE1NTEtNTk1ZDM5YWI5NzU2XkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.7,"87,823",tt2382009,movie,N/A,"$327,167",N/A,N/A,True
975,The Men Who Tread on the Tiger's Tail,1945,Not Rated,28 Feb 1960,59 min,"Adventure, Drama, Thriller",Akira Kurosawa,"Nobumitsu Kanze (play), Akira Kurosawa, Gohei Namiki (play)","Denjirô Ôkôchi, Susumu Fujita, Ken'ichi Enomoto, Masayuki Mori","In 1185, the Heike family fights against the Minamoto family. After a bloody naval battle in the Pacific Ocean, Yoshitsune Minamoto defeats the enemy and the survivals commit suicide. When the triumphant Yoshitsune arrives in Kyoto, his brother, the Shogun Yoritomo, is lured and orders his men to arrest Yoshitsune. However, Yoshitsune escapes with six loyal samurais led by Benkei and they head to the country of his only friend Idehira Fukiwara. Nearby the border, after crossing the forest disguised as monks, their smiley conveyor Suruga discloses that they are Yoshitsune and the six samurais and advises that the fearful Kagiwara and his soldiers are waiting for them in the border to arrest them. Yoshitsune disguises as a carrier and Benkei has to convince Kagiwara that they are six monks traveling to collect donation to build a large temple in Kyoto.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNzlkMjZjZDAtMGUyZS00YjAyLTkxMTUtYmVhMjJmY2EyZGYyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",N/A,6.7,"3,533",tt0038182,movie,03 Aug 2010,N/A,N/A,N/A,True
976,Silent Running,1972,G,10 Mar 1972,89 min,"Drama, Sci-Fi",Douglas Trumbull,"Deric Washburn, Michael Cimino, Steven Bochco","Bruce Dern, Cliff Potts, Ron Rifkin, Jesse Vint","In a future Earth barren of all flora and fauna, the planet's ecosystems exist only in large pods attached to spacecraft. When word comes in that the pods are to be jettisoned into space and destroyed, most of the crew of the Valley Forge rejoice at the prospect of going home. Not so for botanist Freeman Lowell, who loves the forest and its creatures. He kills his colleagues taking the ship deep into space. Alone on the craft with his only companions being three small robots, Lowell revels in joys of nature. When colleagues appear to ""rescue"" him, he realizes he has only one option available to him.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BZmFhMWVkNDAtYTk0OS00M2Q4LWIwNjEtYTUxN2U0YmY1ZTYyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.7,"27,124",tt0067756,movie,18 Mar 2014,N/A,Universal/Universal Int,N/A,True
