,carat,cut,color,clarity,depth,table,x,y,z,price
28668,0.7,Ideal,I,SI1,61.0,57.0,5.71,5.74,3.5,2287
28669,1.02,Ideal,G,VS1,61.5,55.0,6.49,6.52,4.0,7357
28670,1.07,Premium,J,VS2,62.8,57.0,6.54,6.49,4.09,4224
28671,0.44,Ideal,D,VS1,62.3,55.0,4.88,4.84,3.03,1294
28672,0.32,Premium,F,VS2,59.4,58.0,4.44,4.48,2.65,645
28673,0.8,Very Good,H,SI2,62.7,57.0,5.88,5.95,3.71,2294
28674,0.72,Good,E,VS2,60.8,62.0,5.73,5.78,3.5,3140
28675,1.18,Premium,G,VS2,62.3,62.0,6.72,6.69,4.18,7137
28676,1.01,Very Good,F,VVS1,62.8,59.0,6.37,6.43,4.02,9474
28677,0.23,Very Good,D,VVS2,61.4,58.0,3.92,3.96,2.42,530
28678,0.7,Good,J,VVS2,64.3,56.0,5.57,5.63,3.6,1922
28679,0.63,Ideal,F,VVS2,61.9,57.0,5.47,5.51,3.4,2835
28680,1.51,Good,F,VS2,61.0,63.0,7.32,7.39,4.49,13010
28681,0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,692
28682,1.66,Ideal,F,SI2,62.6,59.0,7.53,7.57,4.73,10338
28683,1.0,Ideal,E,SI1,62.6,56.0,6.37,6.29,3.96,4480
28684,1.17,Ideal,G,SI1,60.7,56.0,6.79,6.84,4.13,6419
28685,0.41,Ideal,E,VVS2,61.4,57.0,4.79,4.76,2.93,1243
28686,1.1,Premium,F,SI1,59.5,59.0,6.77,6.7,4.01,5821
28687,0.4,Very Good,F,VS1,60.4,58.0,4.75,4.79,2.88,868
28688,1.57,Ideal,G,VS1,61.2,57.0,7.53,7.6,4.63,15301
28689,1.55,Ideal,E,SI1,61.5,56.0,7.36,7.4,4.54,13171
28690,0.54,Premium,F,SI1,62.3,58.0,5.26,5.2,3.26,1693
28691,0.9,Very Good,G,SI1,62.9,56.0,6.11,6.17,3.86,3945
28692,1.02,Ideal,H,SI1,61.6,56.0,6.51,6.55,4.02,4476
28693,1.22,Ideal,G,VS1,62.0,56.0,6.83,6.88,4.24,9339
28694,1.22,Ideal,H,VVS2,61.8,57.0,6.85,6.89,4.25,8014
28695,0.32,Good,H,SI1,63.1,55.0,4.34,4.37,2.75,449
28696,0.33,Ideal,I,VVS2,62.4,56.0,4.43,4.41,2.76,743
28697,0.95,Very Good,J,VS1,62.4,57.0,6.25,6.29,3.91,3365
28698,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,449
28699,0.61,Ideal,G,VVS1,61.2,56.0,5.46,5.48,3.35,3008
28700,1.01,Premium,F,SI1,62.3,59.0,6.38,6.4,3.98,4969
28701,0.9,Fair,H,I1,66.9,63.0,6.04,5.91,4.0,1758
28702,0.4,Ideal,F,VS2,62.7,56.0,4.73,4.77,2.98,842
28703,0.41,Good,I,VVS2,63.1,56.0,4.72,4.75,2.99,827
28704,1.21,Premium,H,SI2,60.0,61.0,6.88,6.79,4.1,5082
28705,0.51,Ideal,G,VVS2,61.6,56.0,5.17,5.12,3.17,1974
28706,0.74,Very Good,D,SI1,61.5,59.0,5.76,5.82,3.56,3138
28707,1.13,Premium,H,I1,62.7,59.0,6.58,6.63,4.14,3480
28708,0.55,Ideal,G,VVS1,60.0,56.0,5.35,5.39,3.21,2077
28709,1.54,Very Good,I,VS1,61.1,63.0,7.43,7.36,4.52,10349
28710,0.32,Premium,F,VS2,59.7,59.0,4.41,4.44,2.64,645
28711,1.57,Premium,J,SI2,59.6,56.0,7.59,7.5,4.5,6031
28712,0.62,Ideal,G,VS1,62.0,56.0,5.45,5.49,3.39,2173
28713,1.5,Good,G,VS1,63.8,59.0,7.16,7.22,4.59,11524
28714,1.04,Very Good,D,VS2,61.2,56.0,6.53,6.58,4.02,7653
28715,0.3,Ideal,G,VS1,61.7,57.0,4.32,4.3,2.66,776
28716,0.43,Premium,D,VVS2,59.5,59.0,4.97,4.95,2.95,1238
28717,0.93,Fair,G,SI2,66.1,58.1,6.0,6.04,3.98,3172
28718,1.22,Premium,I,SI1,62.3,58.0,6.77,6.81,4.23,5233
28719,0.41,Ideal,G,SI2,61.0,57.0,4.82,4.79,2.93,836
28720,0.37,Premium,G,VVS2,62.2,58.0,4.6,4.56,2.85,1010
28721,0.4,Ideal,G,VS2,62.1,58.0,4.68,4.72,2.92,859
28722,1.52,Premium,G,VS1,61.2,60.0,7.4,7.37,4.52,14424
28723,0.3,Premium,I,VS1,60.4,58.0,4.4,4.34,2.64,608
28724,1.07,Ideal,I,SI1,61.7,56.0,6.59,6.57,4.06,5093
28725,1.25,Premium,F,VS2,61.5,60.0,6.93,6.89,4.25,8840
28726,1.06,Ideal,D,VS1,62.0,57.0,6.49,6.54,4.04,9625
28727,0.3,Premium,E,SI1,60.6,58.0,4.3,4.34,2.62,526
28728,0.7,Ideal,D,VS2,61.0,57.0,5.74,5.76,3.51,2833
28729,0.32,Ideal,I,VVS2,62.2,54.5,4.38,4.42,2.74,567
28730,1.5,Good,H,SI2,60.8,64.0,7.27,7.2,4.4,6846
28731,0.25,Very Good,E,VVS2,63.0,55.0,4.0,4.03,2.53,575
28732,0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,1370
28733,0.43,Ideal,I,VVS1,63.0,56.0,4.86,4.83,3.05,968
28734,1.01,Fair,F,VS2,65.1,59.0,6.17,6.21,4.03,5784
28735,0.51,Ideal,E,VS2,62.2,57.0,5.11,5.08,3.17,1781
28736,2.03,Ideal,I,SI1,61.8,57.0,8.07,8.14,5.01,15272
28737,0.28,Very Good,H,VS2,61.4,57.0,4.21,4.23,2.59,376
28738,0.43,Premium,F,SI1,61.3,60.0,4.83,4.86,2.97,792
28739,1.5,Premium,G,SI2,61.8,59.0,7.29,7.21,4.48,9072
28740,1.0,Ideal,G,VS2,62.3,56.0,6.38,6.36,3.97,5824
28741,0.71,Premium,D,VS2,62.7,58.0,5.53,5.67,3.54,2659
28742,0.57,Ideal,F,VVS1,61.3,56.0,5.37,5.4,3.3,3313
28743,0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,1100
28744,0.4,Ideal,G,IF,61.8,55.0,4.75,4.79,2.95,1239
28745,0.53,Good,F,VVS2,62.5,65.0,5.11,5.17,3.21,2281
28746,1.27,Good,J,SI2,66.0,59.0,6.71,6.75,4.44,4542
28747,0.61,Very Good,F,VS2,61.8,56.0,5.42,5.46,3.36,1989
28748,1.09,Ideal,E,IF,60.1,58.0,6.68,6.72,4.03,15193
28749,1.1,Very Good,G,VVS1,61.4,60.0,6.59,6.67,4.07,9257
28750,1.2,Premium,G,VS1,62.9,59.0,6.75,6.69,4.23,5975
28751,0.81,Ideal,E,VVS2,62.2,53.7,5.97,5.99,3.72,5373
28752,1.15,Premium,I,SI2,61.3,57.3,6.71,6.78,4.13,5123
28753,0.7,Good,D,VS2,63.2,60.0,5.56,5.61,3.53,3087
28754,1.23,Premium,I,SI1,60.3,60.0,6.95,6.88,4.17,4133
28755,0.62,Very Good,I,VVS2,61.3,58.8,5.48,5.52,3.37,1615
28756,1.06,Ideal,D,SI1,61.5,56.0,6.58,6.55,4.04,6565
28757,0.7,Very Good,I,SI1,63.5,59.0,5.65,5.62,3.58,1999
28758,0.7,Premium,D,SI2,59.8,59.0,5.75,5.72,3.43,1806
28759,0.77,Very Good,H,VS1,61.0,60.0,5.9,5.87,3.59,2840
28760,0.32,Ideal,H,VVS2,61.5,55.0,4.41,4.44,2.72,628
28761,2.01,Very Good,J,SI1,60.3,58.0,8.11,8.17,4.91,12392
28762,1.21,Premium,H,SI2,61.1,60.0,6.91,6.86,4.21,5082
28763,0.48,Premium,H,VS1,60.7,61.0,5.04,5.01,3.05,1270
28764,1.01,Very Good,H,SI1,63.5,57.0,6.31,6.35,4.02,4659
28765,0.52,Ideal,G,VVS2,62.7,55.0,5.12,5.15,3.22,1906
28766,0.35,Ideal,D,VS2,60.6,56.0,4.57,4.54,2.76,1063
28767,1.01,Premium,G,VS2,62.1,60.0,6.35,6.37,3.95,5839
28768,0.7,Very Good,I,VS1,61.9,58.0,5.7,5.73,3.54,2304
28769,1.04,Ideal,F,SI1,61.4,59.0,6.46,6.5,3.98,5220
28770,0.5,Premium,D,SI1,60.3,58.0,5.12,5.1,3.08,1433
28771,0.34,Ideal,E,IF,62.0,56.0,4.49,4.51,2.79,1163
28772,1.54,Fair,F,SI2,64.4,60.0,7.26,7.16,4.64,7848
28773,0.32,Good,F,VS2,63.3,57.0,4.34,4.38,2.76,602
28774,0.44,Ideal,E,VVS2,61.9,56.0,4.88,4.91,3.03,1274
28775,1.09,Ideal,E,VS2,60.6,57.0,6.66,6.67,4.04,8158
28776,1.18,Very Good,E,VVS2,61.5,58.0,6.78,6.87,4.2,12100
28777,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,2821
28778,0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,752
28779,2.0,Good,I,SI1,63.0,61.0,7.93,7.97,5.01,15072
28780,0.41,Ideal,I,VVS1,61.8,55.0,4.79,4.76,2.95,1107
28781,0.5,Ideal,D,VS2,61.8,56.0,5.11,5.14,3.16,1893
28782,2.01,Good,G,SI2,63.0,60.0,7.92,7.99,5.01,14745
28783,1.51,Very Good,H,SI2,60.8,56.0,7.41,7.46,4.52,8372
28784,0.7,Very Good,F,VS2,61.7,60.0,5.63,5.65,3.48,2744
28785,1.0,Premium,F,VVS1,62.6,58.0,6.45,6.33,4.0,8736
28786,0.41,Good,F,VVS2,63.6,56.0,4.68,4.72,2.99,996
28787,0.5,Ideal,G,VS1,62.3,55.0,5.11,5.07,3.17,1746
28788,1.71,Premium,H,VS2,62.5,58.0,7.64,7.52,4.74,13376
28789,0.31,Ideal,J,VS2,62.2,55.0,4.32,4.36,2.7,396
28790,0.32,Ideal,H,VS2,61.3,55.0,4.4,4.44,2.71,505
28791,0.32,Very Good,F,VVS2,63.8,55.0,4.33,4.39,2.78,701
28792,1.01,Very Good,H,SI1,63.3,56.0,6.35,6.39,4.03,4669
28793,0.31,Ideal,E,SI1,62.4,57.0,4.34,4.31,2.7,698
28794,1.52,Premium,G,VVS1,62.7,59.0,7.32,7.35,4.6,12498
28795,0.23,Ideal,H,VS2,62.3,53.0,3.96,3.99,2.48,512
28796,1.14,Premium,F,SI1,62.5,59.0,6.65,6.67,4.16,5135
28797,0.42,Ideal,D,VS1,61.5,54.0,4.84,4.79,2.96,1235
28798,0.42,Premium,G,IF,61.6,58.0,4.76,4.79,2.94,1400
28799,0.9,Very Good,E,SI2,59.4,58.0,6.31,6.35,3.76,3872
28800,0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,2599
28801,0.29,Very Good,E,VS1,61.4,61.0,4.22,4.25,2.6,481
28802,0.34,Ideal,E,VS1,61.2,57.0,4.45,4.51,2.74,805
28803,1.22,Ideal,H,SI1,61.8,57.0,6.83,6.85,4.23,6654
28804,0.3,Ideal,G,VVS2,61.1,57.0,4.35,4.32,2.65,878
28805,1.31,Ideal,I,VS2,61.7,55.0,7.1,7.0,4.35,6999
28806,0.51,Fair,F,VS2,61.0,66.0,5.12,5.04,3.1,1334
28807,0.32,Premium,H,VS2,62.7,58.0,4.35,4.33,2.72,605
28808,1.01,Fair,D,SI1,63.5,58.0,6.35,6.25,4.0,4751
28809,0.32,Ideal,D,SI1,62.0,55.0,4.47,4.37,2.74,756
28810,1.59,Very Good,J,VS1,60.1,60.0,7.56,7.59,4.55,8515
28811,0.35,Ideal,F,VS2,61.9,54.0,4.5,4.54,2.8,706
28812,0.39,Very Good,H,VVS2,62.1,58.0,4.63,4.65,2.88,855
28813,0.31,Ideal,G,VVS1,61.6,55.0,4.38,4.42,2.71,789
28814,1.01,Ideal,G,SI1,63.0,57.0,6.37,6.4,4.02,5555
28815,0.54,Ideal,H,VVS1,60.4,55.0,5.27,5.32,3.2,1846
28816,1.01,Very Good,F,VS2,59.2,60.0,6.46,6.51,3.84,6204
28817,0.34,Ideal,D,VS2,61.4,56.0,4.5,4.53,2.77,805
28818,2.1,Premium,I,VS2,60.7,61.0,8.28,8.27,5.02,14394
28819,0.35,Premium,E,SI1,61.9,58.0,4.52,4.49,2.79,788
28820,0.93,Premium,D,SI1,60.8,60.0,6.3,6.24,3.81,3812
28821,1.01,Very Good,H,SI1,62.3,57.0,6.36,6.42,3.98,4306
28822,1.5,Fair,I,I1,71.3,58.0,6.85,6.81,4.87,4368
28823,2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,18252
28824,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,3205
28825,0.81,Ideal,I,SI2,61.7,59.0,5.92,6.0,3.68,2386
28826,0.33,Premium,E,IF,60.8,58.0,4.46,4.49,2.72,1129
28827,0.3,Premium,H,VS2,61.8,60.0,4.31,4.26,2.65,608
28828,1.05,Very Good,E,SI2,62.9,57.0,6.47,6.51,4.08,4398
28829,1.54,Fair,I,SI2,65.0,56.0,7.22,7.14,4.67,6375
28830,0.33,Good,D,SI1,63.1,55.0,4.38,4.4,2.77,567
28831,0.42,Ideal,F,VVS1,61.5,56.0,4.85,4.87,2.99,1223
28832,1.0,Premium,F,SI2,58.2,59.0,6.51,6.49,3.78,4480
28833,1.01,Very Good,F,SI1,60.7,58.0,6.4,6.51,3.92,5248
28834,1.21,Very Good,H,SI1,63.5,58.0,6.73,6.63,4.24,4944
28835,0.4,Ideal,D,VS2,62.8,56.0,4.66,4.7,2.94,918
28836,0.9,Fair,E,SI2,65.8,59.0,6.03,5.98,3.95,2982
28837,1.24,Very Good,H,SI2,61.2,57.0,6.87,7.02,4.25,5592
28838,0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,1010
28839,0.39,Ideal,E,VVS2,61.6,56.0,4.69,4.73,2.9,1300
28840,1.01,Very Good,H,SI1,63.4,58.0,6.38,6.34,4.03,4642
28841,2.2,Ideal,H,VS2,61.7,55.0,8.41,8.38,5.18,17460
28842,1.45,Very Good,D,VVS2,62.0,56.0,7.25,7.32,4.52,17545
28843,1.01,Premium,E,SI1,62.9,58.0,6.41,6.35,4.01,5599
28844,0.35,Ideal,G,VS1,61.9,55.0,4.53,4.51,2.8,906
28845,0.3,Very Good,G,VVS1,61.9,59.0,4.28,4.31,2.66,789
28846,0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,938
28847,1.04,Very Good,F,VS2,60.1,59.0,6.56,6.61,3.96,6342
28848,0.31,Ideal,G,VVS1,59.5,56.0,4.43,4.41,2.63,1046
28849,2.3,Premium,H,SI2,62.7,56.0,8.46,8.42,5.29,15992
28850,1.01,Good,E,VS1,63.6,54.0,6.38,6.32,4.04,7466
28851,2.01,Very Good,D,SI2,61.8,59.0,8.07,8.15,5.01,17079
28852,0.33,Ideal,G,VVS1,62.2,57.0,4.46,4.41,2.76,1114
28853,0.9,Very Good,H,SI1,61.9,59.0,6.17,6.21,3.83,3595
28854,2.0,Premium,E,SI2,61.8,56.0,8.12,8.05,5.0,18426
28855,0.3,Good,E,SI1,63.2,57.0,4.25,4.3,2.7,526
28856,0.99,Premium,F,VS2,62.6,55.0,6.5,6.35,4.02,5893
28857,0.52,Ideal,D,VS2,61.8,56.0,5.15,5.17,3.19,1822
28858,0.54,Premium,D,VS2,60.9,58.0,5.31,5.27,3.22,1993
28859,1.01,Very Good,E,VS2,58.1,60.0,6.51,6.58,3.8,6399
28860,0.51,Premium,H,VS2,60.9,60.0,5.19,5.16,3.15,1202
28861,0.28,Premium,E,VVS2,58.7,60.0,4.34,4.31,2.54,780
28862,0.31,Ideal,E,VS1,61.6,55.0,4.39,4.41,2.71,722
28863,0.35,Ideal,D,VS1,61.0,56.0,4.53,4.58,2.78,1065
28864,0.71,Very Good,D,VS1,63.4,55.0,5.69,5.61,3.58,2841
28865,0.39,Very Good,I,VS2,62.9,57.0,4.64,4.68,2.93,650
28866,0.37,Very Good,E,VS2,64.0,55.0,4.52,4.57,2.91,728
28867,0.52,Very Good,G,VVS2,63.2,57.0,5.08,5.11,3.22,1833
28868,0.43,Very Good,E,VS2,62.2,58.0,4.81,4.87,3.01,869
28869,0.54,Ideal,E,SI2,60.7,56.0,5.25,5.3,3.2,1246
28870,1.31,Ideal,H,VS1,61.5,55.0,7.02,7.05,4.33,8429
28871,0.27,Very Good,E,VVS2,62.0,60.0,4.15,4.17,2.58,552
28872,1.08,Ideal,G,SI2,61.8,56.0,6.54,6.6,4.06,4814
28873,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,4113
28874,0.41,Good,G,SI1,64.3,54.0,4.68,4.72,3.02,646
28875,0.33,Ideal,G,IF,61.6,56.0,4.45,4.48,2.75,984
28876,1.0,Good,G,VS1,64.4,58.0,6.23,6.29,4.03,5906
28877,0.32,Premium,E,VVS1,60.5,58.0,4.47,4.42,2.69,1020
28878,0.3,Premium,G,VVS2,62.3,59.0,4.29,4.25,2.66,878
28879,1.01,Ideal,E,SI2,60.9,57.0,6.47,6.51,3.95,4479
28880,0.39,Ideal,J,SI2,62.6,54.0,4.64,4.69,2.92,451
28881,0.58,Premium,E,SI1,60.7,61.0,5.47,5.27,3.28,1641
28882,1.05,Ideal,G,VS2,61.8,57.0,6.53,6.48,4.02,6586
28883,0.7,Good,H,VS2,64.2,58.0,5.58,5.61,3.59,2330
28884,0.4,Ideal,F,VS2,62.0,57.0,4.74,4.68,2.92,1080
28885,0.5,Ideal,J,VS2,61.9,54.0,5.1,5.14,3.17,1054
28886,0.36,Very Good,G,VS1,60.7,57.1,4.57,4.65,2.79,821
28887,0.35,Very Good,D,SI1,60.2,57.0,4.56,4.61,2.76,644
28888,0.4,Very Good,F,SI1,61.5,60.0,4.77,4.7,2.91,707
28889,0.37,Premium,E,SI1,59.9,59.0,4.7,4.68,2.81,833
28890,0.42,Very Good,E,VVS2,59.4,60.0,4.88,4.91,2.91,1262
28891,0.9,Very Good,D,SI1,62.8,59.0,6.14,6.18,3.87,4693
28892,0.33,Ideal,F,VVS1,61.9,55.0,4.43,4.46,2.75,893
28893,1.5,Good,I,VS1,61.2,62.0,7.26,7.32,4.46,9278
28894,0.5,Ideal,F,VVS2,61.8,53.0,5.13,5.18,3.19,2283
28895,1.14,Premium,H,SI1,63.0,57.0,6.7,6.65,4.2,4654
28896,0.54,Very Good,E,SI1,62.2,61.0,5.24,5.15,3.23,1320
28897,1.01,Premium,E,SI2,59.1,60.0,6.57,6.55,3.88,4412
28898,0.7,Very Good,F,VS2,61.7,58.0,5.63,5.69,3.49,2812
28899,0.74,Good,F,SI2,59.3,61.0,5.87,5.97,3.51,2190
28900,0.4,Very Good,F,VS1,62.0,56.0,4.71,4.73,2.92,951
28901,0.41,Premium,E,SI1,60.2,60.0,4.82,4.78,2.89,969
28902,0.51,Premium,I,VVS2,59.4,60.0,5.26,5.21,3.11,1211
28903,1.0,Fair,F,VS2,66.7,57.0,6.11,6.04,4.05,4732
28904,0.24,Ideal,J,VVS2,62.8,57.0,3.96,3.94,2.48,432
28905,0.9,Premium,G,VS2,60.8,61.0,6.22,6.12,3.75,4259
28906,1.0,Premium,J,SI1,60.8,58.0,6.39,6.44,3.9,3712
28907,2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,17893
28908,0.5,Premium,D,VS2,61.2,60.0,5.12,5.08,3.12,1845
28909,0.25,Ideal,G,IF,61.7,56.0,4.04,4.1,2.51,624
28910,1.12,Premium,D,VS1,62.1,57.0,6.68,6.65,4.14,8633
28911,1.02,Ideal,G,I1,61.5,56.0,6.46,6.49,3.98,3321
28912,0.51,Ideal,I,SI1,62.2,56.0,5.12,5.08,3.17,1080
28913,1.23,Very Good,I,VS1,63.1,58.0,6.77,6.91,4.32,6564
28914,0.9,Very Good,G,VVS2,61.4,60.0,6.18,6.23,3.81,5640
28915,0.43,Good,F,VS1,63.4,57.0,4.76,4.8,3.03,943
28916,0.37,Ideal,F,VVS1,61.3,56.0,4.65,4.68,2.86,997
28917,0.36,Ideal,G,SI2,61.8,56.0,4.58,4.61,2.84,565
28918,1.51,Good,I,VS1,65.8,57.0,7.09,7.17,4.69,8210
28919,0.55,Very Good,G,VS2,61.6,56.0,5.26,5.3,3.25,1563
28920,1.62,Very Good,H,SI1,62.2,58.0,7.46,7.5,4.65,11351
28921,0.83,Very Good,G,SI2,63.1,61.0,5.96,5.92,3.75,2259
28922,0.42,Ideal,E,VS2,62.2,55.0,4.83,4.79,2.99,1024
28923,1.51,Ideal,D,SI1,61.9,56.0,7.35,7.41,4.57,13588
28924,1.51,Ideal,H,VS2,62.5,56.0,7.37,7.33,4.57,11133
28925,1.0,Fair,E,SI2,56.9,63.0,6.54,6.49,3.71,3889
28926,0.64,Very Good,D,SI1,62.3,58.0,5.49,5.53,3.43,1969
28927,1.19,Premium,I,SI1,61.3,59.0,6.84,6.79,4.18,5464
28928,0.33,Ideal,E,VS2,60.5,55.0,4.52,4.56,2.74,738
28929,0.33,Ideal,G,IF,61.9,56.0,4.43,4.47,2.75,925
28930,0.5,Very Good,E,SI1,61.4,63.0,5.1,5.06,3.12,1238
28931,0.55,Ideal,I,VS2,62.6,57.0,5.21,5.23,3.27,1393
28932,1.16,Ideal,I,VS2,60.1,62.0,6.83,6.78,4.09,5587
28933,0.33,Ideal,G,VS2,62.2,56.0,4.44,4.43,2.76,743
28934,2.1,Ideal,H,SI2,63.1,55.0,8.17,8.13,5.14,18462
28935,0.52,Premium,G,VVS2,61.0,58.0,5.15,5.21,3.16,1707
28936,1.0,Fair,J,SI2,69.9,61.0,6.13,5.86,4.23,2117
28937,0.71,Ideal,D,VS2,62.5,55.0,5.71,5.74,3.58,3217
28938,0.51,Ideal,E,VVS2,60.7,58.0,5.19,5.17,3.14,2545
28939,0.96,Very Good,F,SI1,60.6,62.0,6.35,6.39,3.86,4560
28940,0.9,Good,G,SI1,63.8,61.0,6.09,6.05,3.87,3774
28941,2.02,Good,I,VS2,57.9,62.0,8.25,8.3,4.79,16789
28942,0.34,Premium,D,VS2,59.3,59.0,4.55,4.59,2.71,687
28943,0.35,Ideal,D,VS2,60.6,57.0,4.63,4.58,2.79,964
28944,1.39,Very Good,E,VS1,60.9,61.0,7.15,7.19,4.37,12614
28945,0.9,Good,F,VS1,62.8,60.0,6.11,6.15,3.85,4898
28946,1.05,Premium,I,SI2,58.3,57.0,6.72,6.67,3.9,2911
28947,0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,1409
28948,0.81,Very Good,J,SI1,63.1,59.0,5.88,5.91,3.72,2482
28949,2.06,Ideal,J,SI2,61.9,55.0,8.23,8.19,5.08,11337
28950,2.0,Premium,J,SI2,59.8,60.0,8.13,8.09,4.85,11899
28951,0.3,Premium,J,VS1,62.6,58.0,4.28,4.31,2.69,394
28952,1.5,Premium,G,SI1,61.2,58.0,7.34,7.44,4.52,9645
28953,0.34,Ideal,G,VS2,61.4,57.0,4.48,4.51,2.76,596
28954,1.0,Ideal,E,SI1,61.4,58.0,6.41,6.43,3.94,5555
28955,0.55,Ideal,G,VVS2,62.2,54.0,5.23,5.3,3.27,1916
28956,0.37,Premium,F,VVS2,62.9,56.0,4.58,4.52,2.86,948
28957,1.0,Good,E,SI2,59.9,63.0,6.45,6.5,3.88,4184
28958,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,673
28959,0.33,Premium,I,VS1,62.7,58.0,4.43,4.4,2.77,668
28960,1.05,Premium,J,VS2,61.1,58.0,6.56,6.51,3.99,4145
28961,0.56,Very Good,D,SI1,59.9,60.0,5.33,5.39,3.21,1723
28962,0.9,Very Good,H,VS2,62.6,57.0,6.11,6.09,3.82,4662
28963,0.3,Ideal,E,VVS1,62.1,57.0,4.27,4.3,2.66,862
28964,0.39,Ideal,H,VVS2,62.0,55.0,4.68,4.7,2.91,794
28965,0.55,Ideal,F,SI1,61.0,58.0,5.25,5.28,3.21,1368
28966,0.55,Ideal,E,SI1,62.5,56.0,5.21,5.25,3.27,1609
28967,0.6,Very Good,I,VVS2,63.7,57.4,5.36,5.41,3.42,1565
28968,1.12,Very Good,D,SI1,62.2,59.0,6.65,6.67,4.14,5966
28969,0.41,Premium,G,SI1,60.3,59.0,4.76,4.79,2.88,719
28970,0.34,Ideal,E,SI1,61.4,55.0,4.48,4.54,2.77,596
28971,0.7,Ideal,F,SI1,61.5,57.0,5.67,5.74,3.51,2528
28972,0.91,Good,G,VS1,63.2,58.0,6.07,6.15,3.86,4284
28973,1.01,Good,F,SI1,65.5,58.0,6.11,6.25,4.05,4369
28974,0.3,Good,H,VVS2,63.6,55.0,4.24,4.28,2.71,605
28975,1.19,Premium,J,SI2,58.4,60.0,6.98,6.92,4.06,4198
28976,1.2,Ideal,H,SI1,62.9,57.0,6.79,6.76,4.26,5510
28977,0.28,Ideal,H,VS2,62.5,54.0,4.2,4.22,2.63,467
28978,0.32,Ideal,D,SI1,61.3,57.0,4.41,4.37,2.69,756
28979,0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,1095
28980,1.1,Good,G,SI2,60.5,61.0,6.69,6.74,4.06,4457
28981,1.02,Very Good,F,VS1,61.3,59.0,6.45,6.51,3.97,6785
28982,1.2,Premium,G,SI2,59.2,60.0,6.92,6.9,4.09,5278
28983,0.4,Ideal,E,VVS2,61.4,59.0,4.71,4.74,2.9,1106
28984,0.4,Ideal,I,VVS1,62.3,56.0,4.67,4.7,2.92,854
28985,1.0,Premium,F,SI1,62.8,61.0,6.37,6.25,3.96,4022
28986,0.9,Very Good,H,SI1,61.0,59.0,6.11,6.16,3.74,3447
28987,1.0,Premium,H,I1,62.7,59.0,6.39,6.33,3.98,2058
28988,0.7,Very Good,I,VS1,63.3,55.0,5.64,5.6,3.56,1995
28989,0.31,Very Good,G,VS2,62.9,57.0,4.31,4.34,2.72,544
28990,1.5,Very Good,E,SI2,60.1,60.0,7.35,7.42,4.44,9281
28991,1.2,Very Good,J,SI2,59.6,62.0,6.9,6.95,4.13,3880
28992,1.04,Very Good,H,VS2,60.9,58.0,6.5,6.6,3.99,5447
28993,0.3,Premium,D,VS2,61.0,58.0,4.34,4.32,2.64,911
28994,1.5,Very Good,G,I1,60.3,61.0,7.34,7.39,4.44,5808
28995,1.19,Ideal,I,IF,61.7,56.0,6.78,6.81,4.19,7207
28996,2.01,Ideal,G,SI2,60.9,55.0,8.16,8.19,4.98,17609
28997,0.25,Very Good,D,VS1,62.6,58.0,4.05,4.07,2.54,388
28998,0.7,Very Good,G,VS2,59.3,60.0,5.77,5.83,3.43,2539
28999,0.31,Ideal,E,VVS1,61.8,56.0,4.34,4.36,2.69,924
29000,0.54,Ideal,F,VS2,62.2,57.0,5.21,5.24,3.25,1662
29001,0.38,Ideal,F,VS1,62.5,56.0,4.6,4.62,2.88,978
29002,0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,463
29003,0.31,Ideal,D,VS2,61.2,55.0,4.35,4.38,2.67,734
29004,0.71,Very Good,E,VS2,63.2,57.0,5.66,5.63,3.56,2437
29005,0.24,Very Good,G,VVS2,62.0,56.0,3.99,4.03,2.48,449
29006,1.02,Good,G,VS1,64.3,57.0,6.34,6.28,4.06,6059
29007,0.9,Ideal,E,SI1,61.7,56.0,6.16,6.23,3.82,4147
29008,0.7,Premium,D,SI2,60.5,58.0,5.8,5.74,3.49,2354
29009,0.55,Ideal,H,VVS2,61.7,57.0,5.28,5.26,3.25,1806
29010,1.07,Fair,F,SI1,60.6,66.0,6.65,6.46,3.97,4554
29011,1.34,Ideal,F,VS2,62.5,56.0,7.09,7.05,4.42,7504
29012,2.1,Very Good,G,SI2,63.4,58.0,8.19,8.12,5.17,13007
29013,0.4,Very Good,F,VS1,63.1,56.0,4.68,4.7,2.96,895
